region_type,grid_id,structure,g_internal,theta_in_RE,theta_out_DW,out_layers,n_seed,resource_attributable_W_mean,resource_attributable_W_std,central_resource_attributable_W_mean,fixed_to_matched_central_ratio_mean,efficiency_resource_to_W_mean,efficiency_resource_to_W_std,net_resource_transfer_mean,initial_internal_energy_change_mean,Q_noise_cum_mean,D_population_mean,D_to_W_flow_cum_mean,max_abs_energy_balance_residual,max_U_DW_commutator_norm,n_efficiency_gt_1,n_outlet_narrow
top_efficiency_resource_to_W,QFCBM_0451,chain,0.4,0.2,0.2,4,10,3.356054444914772,0.03320912336578525,4.542644511391812,0.7387773031506296,0.5577053050610064,0.00021010086239203908,6.017611112649112,2.3919081560517794,3.6629794133827587,0.02104289049676187,4.746539855317973,6.439293542825908e-15,0.0,0,0
top_efficiency_resource_to_W,QFCBM_0468,chain,0.4,0.4,0.1,8,10,9.947793814123486,0.10301327936297472,15.359245049771735,0.6476631728436352,0.5488982828535653,0.0002563014519668374,18.12318769881996,2.2000523952093785,8.984960869504988,0.05026612551796271,11.33827922452669,7.949196856316122e-14,0.0,0,0
top_efficiency_resource_to_W,QFCBM_0474,chain,0.4,0.4,0.4,2,10,9.94779381412339,0.10301327936297121,15.359245049771516,0.647663172843638,0.5488982828535225,0.00025630145196897197,18.1231876988212,2.200052395209383,8.984960869504913,0.0502661255179622,11.338279224526591,2.753353101070388e-14,0.0,0,0
top_efficiency_resource_to_W,QFCBM_0477,chain,0.4,0.4,0.8,1,10,9.947793814123372,0.10301327936297729,15.359245049771479,0.6476631728436384,0.5488982828535133,0.0002563014519694729,18.123187698821468,2.200052395209384,8.9849608695049,0.050266125517962126,11.338279224526573,1.9539925233402755e-14,0.0,0,0
top_efficiency_resource_to_W,QFCBM_0471,chain,0.4,0.4,0.2,4,10,9.947793814123369,0.10301327936297748,15.35924504977147,0.6476631728436385,0.5488982828535122,0.00025630145196973465,18.123187698821503,2.200052395209384,8.984960869504896,0.050266125517962126,11.33827922452657,1.8651746813702633e-14,0.0,0,0
top_efficiency_resource_to_W,QFCBM_0488,chain,0.4,0.8,0.1,8,10,17.6555578850702,0.2000662632498519,38.380658814000995,0.4600009968262461,0.5211955932974945,0.00045635824098030523,33.87501845087711,1.7911096330303156,16.62008478843648,0.08443704586493656,19.046043295473403,1.2789769243681806e-13,0.0,0,0
top_efficiency_resource_to_W,QFCBM_0494,chain,0.4,0.8,0.4,2,10,17.655557885069904,0.20006626324985669,38.38065881399983,0.46000099682625245,0.521195593297457,0.00045635824098013604,33.87501845087898,1.791109633030334,16.620084788436262,0.08443704586493532,19.046043295473105,9.769962616701378e-15,0.0,0,0
top_efficiency_resource_to_W,QFCBM_0497,chain,0.4,0.8,0.8,1,10,17.65555788506987,0.200066263249858,38.380658813999624,0.46000099682625406,0.521195593297451,0.000456358240980057,33.8750184508793,1.7911096330303373,16.62008478843622,0.08443704586493506,19.046043295473073,1.3100631690576847e-14,0.0,0,0
top_efficiency_resource_to_W,QFCBM_0491,chain,0.4,0.8,0.2,4,10,17.65555788506986,0.20006626324985602,38.38065881399958,0.4600009968262541,0.5211955932974496,0.00045635824098028144,33.87501845087938,1.791109633030338,16.62008478843621,0.08443704586493503,19.046043295473062,1.9317880628477724e-14,0.0,0,0
top_fixed_to_matched_central_ratio,QFCBM_0441,chain,0.4,0.2,0.05,1,10,0.04919754816337254,0.0006450101198956858,0.05568093248353927,0.8835643510022123,0.008646480543089623,7.874646643575274e-06,5.689854935510039,2.2246467502475116,7.844800598265602,0.13081970236466822,0.0697010874918174,5.3290705182007506e-15,0.0,0,0
top_fixed_to_matched_central_ratio,QFCBM_0445,chain,0.4,0.2,0.1,1,10,0.19184865622029365,0.0024797208546636605,0.21757113707166864,0.8817751391922197,0.033632517857174866,2.9329187656822048e-05,5.704225960909474,2.2335179976610107,7.666203419857579,0.12677407835316742,0.2715405387128385,4.884981308350689e-15,0.0,0,0
top_fixed_to_matched_central_ratio,QFCBM_0442,chain,0.4,0.2,0.05,2,10,0.19184865622029385,0.0024797208546636085,0.21757113707166886,0.8817751391922195,0.03363251785717553,2.9329187656637798e-05,5.704225960909366,2.2335179976610102,7.6662034198575855,0.1267740783531675,0.2715405387128387,7.105427357601002e-15,0.0,0,0
top_fixed_to_matched_central_ratio,QFCBM_0460,chain,0.4,0.2,0.8,8,10,0.2586188144351217,0.0033205726183950504,0.29358503554425947,0.8808991536600708,0.04528443053030924,3.869615126568835e-05,5.710953886611148,2.237614880403437,7.582684031636873,0.1248773723739622,0.36588473537730787,1.376676550535194e-14,0.0,0,0
top_fixed_to_matched_central_ratio,QFCBM_0421,chain,0.4,0.1,0.05,1,10,0.013892053501732,0.00017987382101155636,0.015867370967176338,0.8755155363245946,0.00874403367265872,7.663302325845152e-06,1.588736384528363,2.4023291323971034,3.95666992409667,0.06455596861710788,0.03439559283017687,3.907985046680551e-14,0.0,0,9
top_fixed_to_matched_central_ratio,QFCBM_0425,chain,0.4,0.1,0.1,1,10,0.05408889064341239,0.0006903544753185148,0.06182822449902775,0.8748281711240968,0.034001492953235485,2.848694435609574e-05,1.5907705362762556,2.4049409563618087,3.8619307195036447,0.06245820346412708,0.1337807731359572,3.996802888650564e-14,0.0,0,0
top_fixed_to_matched_central_ratio,QFCBM_0422,chain,0.4,0.1,0.05,2,10,0.054088890643412414,0.0006903544753185335,0.06182822449902777,0.8748281711240968,0.03400149295323653,2.8486944355863207e-05,1.5907705362762072,2.4049409563618087,3.861930719503646,0.0624582034641271,0.13378077313595726,4.085620730620576e-14,0.0,0,0
top_fixed_to_matched_central_ratio,QFCBM_0440,chain,0.4,0.1,0.8,8,10,0.07286084829176545,0.0009237198526640245,0.0833198160520596,0.8744741414780075,0.04577461773479073,3.7551190673167895e-05,1.591721394680124,2.4061423997729605,3.8177370252204073,0.061477715414803846,0.18012676923395166,3.6859404417555203e-14,0.0,0,0
