grid_id,controller,kappa,M_initial_label,n_seed,mean_resource_attributable_W,median_resource_attributable_W,n_resource_attr_positive,all_resource_attr_positive,mean_controller_energy_spent,mean_M_energy_final,mean_controller_starved_cycles,max_emitted_when_starved_cycles,mean_angle_budget,mean_net_after_controller_spend,n_net_after_spend_positive,all_net_after_spend_positive,max_residual
QFCBM_0399,evolved,0.0001,20.0,60,0.016026746680043988,0.01579602726222195,60,True,0.01522982333940671,19.98477017666052,0.0,0.0,152.2982333940672,0.0007969233406372782,41,False,6.505906924303417e-14
QFCBM_0399,evolved,0.0001,5.0,60,0.016026746680043988,0.01579602726222195,60,True,0.01522982333940671,4.9847701766606445,0.0,0.0,152.2982333940672,0.0007969233406372782,41,False,6.505906924303417e-14
QFCBM_0399,evolved,0.0001,unlimited,60,0.016026746680043988,0.01579602726222195,60,True,0.01522982333940671,inf,0.0,0.0,152.2982333940672,0.0007969233406372782,41,False,6.505906924303417e-14
QFCBM_0399,evolved,0.0003,0.0,60,-2.5301890574022657e-17,-2.0816681711721685e-17,0,False,0.0,0.0,200.0,0.0,0.0,-2.5301890574022657e-17,0,False,4.39648317751562e-14
QFCBM_0399,evolved,0.0003,0.2,60,0.016026746680043988,0.01579602726222195,60,True,0.04568947001822009,0.15431052998178116,0.0,0.0,152.2982333940672,-0.0296627233381761,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.0003,1.0,60,0.016026746680043988,0.01579602726222195,60,True,0.04568947001822009,0.9543105299817772,0.0,0.0,152.2982333940672,-0.0296627233381761,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.0003,20.0,60,0.016026746680043988,0.01579602726222195,60,True,0.04568947001822009,19.954310529981562,0.0,0.0,152.2982333940672,-0.0296627233381761,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.0003,5.0,60,0.016026746680043988,0.01579602726222195,60,True,0.04568947001822009,4.954310529981809,0.0,0.0,152.2982333940672,-0.0296627233381761,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.0003,unlimited,60,0.016026746680043988,0.01579602726222195,60,True,0.04568947001822009,inf,0.0,0.0,152.2982333940672,-0.0296627233381761,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.001,0.0,60,-2.5301890574022657e-17,-2.0816681711721685e-17,0,False,0.0,0.0,200.0,0.0,0.0,-2.5301890574022657e-17,0,False,4.39648317751562e-14
QFCBM_0399,evolved,0.001,0.2,60,0.016026746680043988,0.01579602726222195,60,True,0.15229823339406687,0.0477017666059333,0.0,0.0,152.2982333940672,-0.13627148671402292,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.001,1.0,60,0.016026746680043988,0.01579602726222195,60,True,0.15229823339406687,0.8477017666059294,0.0,0.0,152.2982333940672,-0.13627148671402292,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.001,20.0,60,0.016026746680043988,0.01579602726222195,60,True,0.15229823339406687,19.8477017666057,0.0,0.0,152.2982333940672,-0.13627148671402292,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.001,5.0,60,0.016026746680043988,0.01579602726222195,60,True,0.15229823339406687,4.847701766605946,0.0,0.0,152.2982333940672,-0.13627148671402292,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.001,unlimited,60,0.016026746680043988,0.01579602726222195,60,True,0.15229823339406687,inf,0.0,0.0,152.2982333940672,-0.13627148671402292,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.003,0.0,60,-2.5301890574022657e-17,-2.0816681711721685e-17,0,False,0.0,0.0,200.0,0.0,0.0,-2.5301890574022657e-17,0,False,4.39648317751562e-14
QFCBM_0399,evolved,0.003,0.2,60,0.006116735849571972,0.00593020119846495,60,True,0.19999999999999984,0.0,108.4,0.0,66.66666666666653,-0.19388326415042786,0,False,5.1958437552457326e-14
QFCBM_0399,evolved,0.003,1.0,60,0.016026746680043988,0.01579602726222195,60,True,0.45689470018220313,0.543105299817804,0.0,0.0,152.2982333940672,-0.4408679535021591,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.003,20.0,60,0.016026746680043988,0.01579602726222195,60,True,0.45689470018220313,19.543105299817586,0.0,0.0,152.2982333940672,-0.4408679535021591,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.003,5.0,60,0.016026746680043988,0.01579602726222195,60,True,0.45689470018220313,4.543105299817835,0.0,0.0,152.2982333940672,-0.4408679535021591,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.003,unlimited,60,0.016026746680043988,0.01579602726222195,60,True,0.45689470018220313,inf,0.0,0.0,152.2982333940672,-0.4408679535021591,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.01,0.0,60,-2.5301890574022657e-17,-2.0816681711721685e-17,0,False,0.0,0.0,200.0,0.0,0.0,-2.5301890574022657e-17,0,False,4.39648317751562e-14
QFCBM_0399,evolved,0.01,0.2,60,0.0006501026397821091,0.00049456353520025,40,False,0.2,0.0,174.06666666666666,0.0,20.000000000000004,-0.1993498973602179,0,False,4.9960036108132044e-14
QFCBM_0399,evolved,0.01,1.0,60,0.010319523599351009,0.0100920384810057,60,True,1.0,0.0,66.8,0.0,99.99999999999977,-0.9896804764006489,0,False,5.839773109528323e-14
QFCBM_0399,evolved,0.01,20.0,60,0.016026746680043988,0.01579602726222195,60,True,1.522982333940674,18.47701766605945,0.0,0.0,152.2982333940672,-1.5069555872606302,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.01,5.0,60,0.016026746680043988,0.01579602726222195,60,True,1.522982333940674,3.477017666059326,0.0,0.0,152.2982333940672,-1.5069555872606302,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.01,unlimited,60,0.016026746680043988,0.01579602726222195,60,True,1.522982333940674,inf,0.0,0.0,152.2982333940672,-1.5069555872606302,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.03,0.0,60,-2.5301890574022657e-17,-2.0816681711721685e-17,0,False,0.0,0.0,200.0,0.0,0.0,-2.5301890574022657e-17,0,False,4.39648317751562e-14
QFCBM_0399,evolved,0.03,0.2,60,-0.00029392978056896874,-0.00024962153875865,23,False,0.19999999999999998,0.0,190.76666666666668,0.0,6.666666666666668,-0.20029392978056892,0,False,4.307665335545608e-14
